outcome,carat,cut,color,clarity,depth,table,price,x,y,z,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a6,a7,a8,a9,a10,b6,b7,b8,b9,b10
0,0.3,Ideal,E,VVS2,60.7,57,622,4.36,4.41,2.66,0.569882973097265,0.240829961374402,0.674303355626762,0.343893241835758,0.00666806055232883,0.0723696388304234,0.402187055908144,0.108463655458763,0.569183307001367,0.606541760964319,-0.644306283236461,-0.457578477586477,-0.794378377990728,-0.206488870819369,1.0982293080269,1.04961734133168,1.06131605196733,-0.0289047769864943,-1.5633131555509,-0.691425041899363
1,1.11,Ideal,F,VS2,61.8,56,9057,6.66,6.7,4.13,0.676863945089281,0.948955729370937,0.475251716095954,0.53718711505644,0.188372434582561,0.841545234899968,0.262797703268006,0.206770931370556,0.093137533403933,0.453464980935678,1.22109630734401,-1.16596708325352,0.0396538270526506,-0.224464263021516,0.185823088081201,-0.909751565761075,-0.676679779855947,0.620535114578208,0.911325688345215,1.63683774652439
0,0.33,Ideal,F,VVS1,62.4,55,1021,4.47,4.44,2.78,0.0431524636223912,0.807664849795401,0.929369302466512,0.867309896042571,0.544164957245812,0.0926102926023304,0.514627213589847,0.451476084301248,0.848066482692957,0.573038446949795,-0.444223003870381,0.148753120604564,-0.254578747593384,0.701144465760006,0.894802881307117,0.541280488105159,-0.446859052403672,-0.79323422480311,-1.17307054128171,0.163136204601148
0,0.61,Premium,H,VVS2,60.9,60,1752,5.47,5.5,3.34,0.433148088632152,0.0556617847178131,0.754544890718535,0.7533847943414,0.291884213685989,0.286163328913972,0.929463713197038,0.102708979509771,0.31014332966879,0.474175358656794,-1.28619456801774,-0.276539983670295,-0.921576288242745,-1.17996451531293,-1.05666105057748,-0.346929233067447,0.241804119405977,1.928525575938,0.484680082310072,-0.944708695287359
1,1.14,Premium,G,SI1,60,55,5801,6.85,6.79,4.09,0.475082408869639,0.0348247808869928,0.174125386634842,0.673243319382891,0.260310444049537,0.299570181639865,0.557768945582211,0.802934397943318,0.200766659341753,0.212882666615769,-0.440783446336314,0.315898114286106,-0.138804129643876,-0.335506442404624,-0.306368978485353,-0.608960217394625,1.00547500632149,1.21259821475137,0.0446083905729422,0.0347623420164659
0,0.51,Ideal,G,VVS1,60.4,57,1933,5.2,5.22,3.15,0.741627600044012,0.0517792440950871,0.662823200458661,0.520682958653197,0.261320870136842,0.18267775606364,0.336953649064526,0.0690649100579321,0.961870315251872,0.137968944618478,-0.504898398878087,-0.210506856131935,0.871490567620512,1.31125079639148,1.06593856196453,1.05447230947111,1.04219974551848,-0.274729961932436,-0.239288199302861,-0.191576398547133
1,1.5,Premium,G,VS1,59.2,59,13720,7.44,7.39,4.39,0.343889203621075,0.111600073520094,0.865571408299729,0.307118174619973,0.57570638996549,0.541150398785248,0.424941657809541,0.778549727285281,0.912922851042822,0.128963160794228,0.173506557536263,0.282229694859403,0.963537111058888,2.07843317608623,0.937982323344877,0.108689464565558,-0.990636933938454,-1.09323867449055,-0.788750689934402,-1.48407396024623
1,0.58,Premium,E,VS2,59.4,60,1862,5.47,5.43,3.24,0.116524590412155,0.157215597340837,0.997751689748839,0.559457757975906,0.380898340605199,0.984150043223053,0.229499220149592,0.369408756261691,0.762530641397461,0.745337154250592,-0.410343321902045,-0.518387661102341,0.312392952916704,0.331127190664542,-1.45142298713829,-1.46360406919813,1.36017343112135,0.863662124607895,-1.11784442489274,-0.711172200744417
1,1.2,Very Good,F,VS2,61.8,58,9007,6.75,6.78,4.18,0.450951540376991,0.399003324797377,0.12940090149641,0.00890895538032055,0.357534679584205,0.959444520995021,0.356993973487988,0.826324607711285,0.858503659721464,0.358821820700541,0.5928103288998,-0.400813606389987,-1.11277563465071,-1.25905057442315,0.0372891151532478,0.386823239667484,-0.998527097805288,-0.315516425698135,-0.874282566976287,0.0971359385547966
1,1.01,Ideal,E,SI1,61.1,57,6346,6.5,6.47,3.96,0.537055221851915,0.09374755830504,0.462103051366285,0.70674479403533,0.102389687439427,0.227020156569779,0.985566330142319,0.228565241908655,0.244661206612363,0.0126840486191213,-0.845763276784205,-0.025450970812717,-1.2459532533609,-0.879808370626839,-0.404280493060158,-0.566117022586396,0.0237324523338173,0.100621250395647,-0.427937443121964,-0.0158478905609334
0,0.26,Ideal,E,VVS2,62.9,58,554,4.02,4.06,2.54,0.969966511940584,0.669142740080133,0.299829148920253,0.137179551878944,0.503132287645713,0.648735699709505,0.309126307023689,0.473785196198151,0.297112301690504,0.598923773970455,-0.288517291428249,-1.00708542018295,-0.0938230518475145,0.0754063847966387,-0.653235813081441,0.46456814307724,1.22878970886513,0.695606359018681,2.05601018740918,1.59070374623819
1,0.3,Ideal,D,VVS2,61.9,55,814,4.28,4.31,2.66,0.452749762218446,0.0167804267257452,0.180683310609311,0.699505445314571,0.490105397067964,0.585542851593345,0.874017943628132,0.68520119949244,0.729170434642583,0.343744446290657,-1.07813174707453,-1.63356820922442,-1.5649309602683,-1.50889226442628,-1.04155502365034,-1.30833355595612,0.616882155880623,-1.41332710503862,-1.19100427728735,-1.19139412141276
0,2.38,Premium,J,VS2,62.1,58,18559,8.54,8.49,5.29,0.871872223448008,0.852997603127733,0.713667484931648,0.515194833511487,0.901669509941712,0.536176598398015,0.235409943386912,0.460789386415854,0.898082672152668,0.0792865809053183,0.939356183719792,0.102191099386653,-0.25111800047609,-2.63272395092931,-1.38036698308224,-1.80510523081632,-0.606621916282203,-1.12127269453182,0.0273160524269562,-0.645250166918725
0,0.33,Ideal,G,IF,61.7,56,946,4.47,4.51,2.77,0.0712648860644549,0.747660154942423,0.542846879921854,0.992180874338374,0.98935142159462,0.866849625948817,0.924787543946877,0.82019175356254,0.39608077891171,0.677753913449124,0.097631199150985,0.113560656850191,-1.67651269757021,-3.0925185314037,-2.95197778085901,-1.7247934635097,-1.2029828001677,0.479454251771033,0.638144413864729,-0.852671018939279
0,1.01,Premium,F,SI2,62.6,60,4497,6.37,6.35,3.98,0.924065158935264,0.213121231645346,0.529637794243172,0.80660699121654,0.26589855295606,0.175290848361328,0.698506414890289,0.368231937056407,0.386423556599766,0.709237698232755,-0.215826898469021,-0.592907050476041,2.07443560077995,0.647877660574849,-0.439518904262241,-1.48466379276625,-1.50334492779131,0.504790641991902,-0.788327137988605,-1.66639982850075
1,0.7,Good,F,SI1,63.8,60,2423,5.63,5.6,3.58,0.108593499287963,0.37487302464433,0.863782655214891,0.78429442550987,0.52505321148783,0.658290575491265,0.646906764013693,0.737568308832124,0.0418366354424506,0.527075998019427,0.270235395333819,-1.02179515048179,-1.13112667274348,-1.42921028746637,-0.585132072788524,-0.750213364485183,-0.690972899249583,0.824087557429666,-0.707647811639036,-0.327620685401951
1,0.3,Premium,H,SI2,60.9,59,473,4.35,4.32,2.64,0.355504506034777,0.747870128136128,0.144639680162072,0.139213402755559,0.634529596194625,0.0121960637625307,0.139708039583638,0.726712760748342,0.571940033230931,0.2633002307266,1.20157582326767,1.48783092716999,1.12291006622417,2.17731961987919,1.12200210246771,1.04138345335058,-0.100482788941682,-0.375824403639529,1.1653540610866,0.751053780413759
0,0.61,Very Good,E,IF,61.7,58,3337,5.39,5.47,3.35,0.696463212836534,0.788866578601301,0.0185105558484793,0.461048565572128,0.50516654853709,0.00127288093790412,0.114623290952295,0.381118901306763,0.380143422400579,0.396051678573713,-1.03443247303428,-0.46539179001735,-0.422092383110955,0.619377651950386,0.0250715084995829,-1.18344329649175,-0.989638028530802,-1.71356723960315,-0.95876805839291,1.85050333661873
1,0.32,Premium,H,VS2,61.4,60,505,4.39,4.41,2.7,0.3143890441861,0.0998519447166473,0.0111559580545872,0.362336337100714,0.21620257711038,0.181284273276106,0.301209020195529,0.810904198791832,0.52538404497318,0.947793665574864,1.75250829529769,-0.0833766744622209,1.37119144160954,2.6101924936341,1.28832134754954,2.39964425077651,0.890267179432131,2.18627609769685,-1.23486604226277,-2.40974080450211
0,2.01,Very Good,G,SI1,62.1,60,18398,7.94,8.03,4.96,0.852737052366138,0.350573864532635,0.348567767068744,0.376440563937649,0.450243554543704,0.720628779381514,0.37742998637259,0.659557505045086,0.491887179436162,0.409183327807114,-0.568688010054808,0.777454027304477,-0.559511649489714,-0.8025637743902,-0.64699391784038,-0.753034621342505,-0.317105829647833,-0.197843575322545,0.256956498105863,0.461275133452459
1,2.01,Ideal,G,SI2,61.5,55,11602,8.15,8.11,5,0.228201987454668,0.824059054022655,0.213016669964418,0.519068272784352,0.495460901176557,0.0353853777050972,0.10051307361573,0.954541410552338,0.104156010085717,0.603422371204943,0.0418793018488039,-1.96774403524453,-3.18529494183285,-2.77307557718517,-1.25267265936254,-0.633766084982812,0.194849323831021,0.632880660045706,0.682428560797812,-0.634494204357512
0,0.7,Very Good,G,VS1,62.5,58,2437,5.63,5.69,3.54,0.857589380815625,0.613465394359082,0.799995055655018,0.00260898447595537,0.951889891643077,0.996893632924184,0.207320829154924,0.0254056963603944,0.766976077342406,0.539668270619586,-0.365592467567387,-0.240007748869707,0.299336580184663,1.20929707607009,1.60911722043912,0.117322465533209,1.78864542715844,1.96450043709422,2.20683315578514,-0.376738699692504
0,1.5,Premium,I,VS2,62.3,59,8431,7.24,7.3,4.53,0.490834027761594,0.689983683638275,0.550618108129129,0.0274045595433563,0.0401336543727666,0.0347818431910127,0.564148962730542,0.67840846371837,0.0475284899584949,0.396238713758066,0.294945059535138,0.105326373171487,0.29402619165598,0.335835047131127,0.256061941780079,-0.187320732981315,-1.45874290440078,-0.329808479967378,-0.321987842249062,0.00660932180056537
0,0.3,Ideal,H,VVS2,61.7,54.2,631,4.32,4.35,2.67,0.485822379589081,0.731232300400734,0.380555772222579,0.983907387359068,0.752909062663093,0.817398295272142,0.868988254573196,0.895109625766054,0.594539451878518,0.900685265893117,1.42904804615386,1.11677941465836,0.795906648916195,0.124972900012653,0.0959932928459455,-0.470060321145933,-0.863290354266987,-0.445970345120817,0.0455171204500233,-1.16840195123433
1,1.24,Very Good,I,VS2,60.1,59,5783,6.95,7.02,4.2,0.464393365895376,0.736091448226944,0.0555588169954717,0.68725121114403,0.167016350431368,0.521416289266199,0.0186018557287753,0.0227798295672983,0.610891374526545,0.580891382182017,1.14801751809404,0.704165225328947,-1.07480623218479,-1.21495217942018,0.750442729601582,-0.178422415440798,1.02212648075973,0.0911736839763553,-0.424372431244003,0.250917968274921
0,0.32,Ideal,G,VVS1,61.8,54,814,4.41,4.43,2.73,0.0717372219078243,0.248125353595242,0.0393294570967555,0.205051012802869,0.158267373917624,0.703820694470778,0.952342327451333,0.505897943628952,0.127628561342135,0.384737856220454,-0.575573358499607,-1.72359112203952,-1.06078292384429,0.0041984703908845,1.10443789630937,2.14733894266251,0.688660994855107,0.801192932345175,0.993899065249951,-0.625747612366617
1,0.47,Ideal,I,VVS1,61,56,1050,5.02,5.04,3.07,0.991974074626341,0.405207130825147,0.639457344077528,0.374409434618428,0.282790369354188,0.825649200472981,0.0666327069047838,0.43142581731081,0.578839413123205,0.0979722659103572,-0.80576789150136,-0.1058323802835,-1.27363605483621,-0.897080493761825,-1.74391074111396,0.0712965563169787,0.454940237793416,0.741068967088086,0.791408363758046,0.710071931083357
0,1.91,Premium,I,SI1,63,59,13367,7.91,7.87,4.97,0.231654615141451,0.527195611502975,0.0944819978903979,0.138291198993102,0.690196848940104,0.0396456324961036,0.683233222225681,0.592395899584517,0.513022377621383,0.448497115867212,1.0245561926322,1.59067508180048,0.583215668349649,0.629324485781387,-0.527663486966374,-0.714739623955585,0.586624931604045,0.238498118670509,1.48069992898347,1.12581381644172
1,1.21,Very Good,D,VVS2,62.4,56,13630,6.76,6.83,4.24,0.720629343297333,0.858280678512529,0.837589429924265,0.863961245166138,0.52560143568553,0.417939034290612,0.870591394370422,0.00699412496760488,0.810552782611921,0.952024183003232,-1.12070861060971,-3.10656223198242,-1.77238654724967,-0.433191987924384,-2.54932016837733,-2.52014082507418,-3.0851785729327,-0.0391875360853438,0.566956010444872,0.0429193439261721
1,0.51,Very Good,I,SI1,62.5,58,1068,5.05,5.12,3.18,0.141819063341245,0.0246481385547668,0.868929016403854,0.45523983752355,0.621942374156788,0.313977859215811,0.629006522940472,0.176506225951016,0.527772965840995,0.54317960771732,0.318124235951183,-0.252769801005032,-1.27895059328243,-0.412403653100856,-0.884923122420588,-0.167006941282769,-0.353462182001663,0.0565616599272803,0.315390667292511,0.398158846783347
0,0.62,Premium,F,SI2,61.7,60,1329,5.48,5.45,3.37,0.91362528107129,0.741536760469899,0.676400036783889,0.537090000929311,0.29841165500693,0.427456368226558,0.945918227080256,0.891731533687562,0.49636715464294,0.814885647967458,0.698969029272011,0.315882461364114,-0.290742000748202,0.101883506436217,0.283579435301007,0.236374064745976,0.935162117649274,1.62698877748282,0.4909431805709,0.18490462336067
1,0.41,Premium,G,VVS1,59.9,59,1151,4.79,4.83,2.88,0.850896386662498,0.405346983345225,0.114815321052447,0.560639375122264,0.183532617753372,0.936935091856867,0.155339660355821,0.130475357640535,0.636260166531429,0.108761450275779,0.327195996661267,0.595475305998529,-0.173907641673399,-0.2756198748073,0.457010984784826,0.417791651205054,-0.480364317786118,-0.705180394080377,-0.380394618573489,-1.95881847613541
0,0.55,Premium,D,SI1,61.9,60,1815,5.23,5.14,3.21,0.686200141906738,0.914193540345877,0.596809138078243,0.233015377307311,0.0862963646650314,0.284518291242421,0.606771723367274,0.237455558264628,0.921236558817327,0.369851033436134,1.33048317758836,0.16690977699964,0.431320371005726,0.0900619092404922,-0.682900563570245,-1.33130507805657,-1.61667696492062,-1.02151774360258,-1.25851971946371,-1.96429013201648
0,0.4,Ideal,E,SI1,60.5,57,945,4.81,4.77,2.9,0.344430780503899,0.801749727455899,0.158769408008084,0.698677754495293,0.116674265358597,0.616119106998667,0.379641412058845,0.282711773877963,0.635165667859837,0.381287306547165,-0.0163843584580706,-1.00951920043033,-2.33423555981543,-2.06410765420256,-1.22322603816057,-1.52666200495223,0.106543596293743,1.3449489221832,0.968039815798839,-0.0624103437607058
0,0.25,Ideal,E,VVS2,62.1,57,740,4.07,4.04,2.52,0.421468553133309,0.803470168728381,0.550867232261226,0.408629692159593,0.893856005277485,0.299667539307848,0.358428711537272,0.234632281120867,0.254984754137695,0.136572525836527,-0.37766407749796,-0.458740828611694,-1.43665339525801,-0.263363394542914,-0.577940387369065,0.47865747688131,0.945514230346951,-0.834341892321586,0.877839067916764,0.258696751866495
0,1.09,Very Good,I,SI1,63.2,59,4639,6.54,6.5,4.12,0.169464170234278,0.995267681078985,0.0121506145223975,0.590998432599008,0.318166858050972,0.188257578061894,0.928087859414518,0.900213587097824,0.226022699614987,0.538915842073038,1.42235812016732,1.89290693161031,0.00129668116074366,-0.889001409043329,-2.18979360342267,0.253989164054866,-0.102300288546063,-1.04205779785746,-0.545098778461473,-0.554434062074102
1,0.47,Premium,E,SI1,60.2,61,1087,5.05,4.96,3.02,0.938830001745373,0.711179502308369,0.308618120616302,0.466131353052333,0.808821771526709,0.584141738014296,0.360374676994979,0.950487114721909,0.0492779745254666,0.506886350689456,-0.16137155507245,-0.0947740947030707,-0.540285981192064,-0.195044253397037,0.218422868771297,-0.122432609602905,-0.94546030435711,-1.3130896735713,0.58909883335821,-1.4714805104516
1,0.4,Ideal,E,SI2,61.2,55,855,4.77,4.74,2.91,0.846243942389265,0.879915815778077,0.899529483634979,0.0225031918380409,0.693871310446411,0.773035036632791,0.531743401894346,0.813548715086654,0.774215449811891,0.816105882171542,0.384243195766688,-0.414040073140688,-0.674849936076323,-2.42060782951804,-2.0190644500244,0.235198531732548,0.0799253633679087,-1.19658961382894,-0.697884460590077,-1.59568399490356
0,0.32,Premium,F,VVS2,61.8,59,793,4.42,4.38,2.72,0.575174010358751,0.312576914438978,0.0901259777601808,0.714407445164397,0.974887702614069,0.76925287488848,0.206424322910607,0.687774921534583,0.676948285195977,0.152524304110557,1.67495550127274,1.68206334378643,0.835984231874874,-0.277896777724226,1.14949133543656,2.17873737160157,0.711845059448207,0.600376853897993,-0.49439571717397,-0.0781315843615194
0,0.33,Premium,H,SI1,63,58,610,4.42,4.4,2.78,0.465259213466197,0.639959043357521,0.0419859732501209,0.974841595394537,0.944308503298089,0.764289236394689,0.260630117496476,0.91131746256724,0.915932694450021,0.260605349671096,0.62338316704332,0.439298058805644,1.39022962246723,0.442170480706535,0.158817121410101,0.785264511520456,0.26089273480186,-1.07294416989357,0.701484289238003,0.0678940838337972
1,0.33,Very Good,E,SI1,60.2,58,579,4.49,4.55,2.72,0.811510677216575,0.508086568210274,0.914963958784938,0.306392209138721,0.942716160323471,0.384661993943155,0.427888337988406,0.17192558455281,0.482207435881719,0.368278293404728,-1.39546156151642,-0.941629798085765,-0.679353308005488,-0.214355151780102,-0.518950482050566,0.479507994915402,1.54011486820149,1.26238256664957,0.296658562002798,1.41392114123323
1,1.01,Very Good,G,VS1,60.9,55,7179,6.46,6.51,3.95,0.603329082718119,0.571613762760535,0.156548491213471,0.293086587451398,0.136148621793836,0.464341547805816,0.530295051634312,0.120007055345923,0.53347456199117,0.543370338622481,1.70745771174643,0.418511945203625,1.56350245197611,1.30079710641242,0.243701039503217,0.877172008628912,0.521889455338432,-0.25133583425401,1.42348741314822,0.76984832751478
1,0.4,Ideal,F,VVS1,61.7,56,1263,4.72,4.75,2.92,0.501776887103915,0.993655719561502,0.145751588745043,0.180870086187497,0.286778612760827,0.785015220055357,0.683081161463633,0.758480228949338,0.518902088049799,0.584285439224914,-0.0536327095409579,-1.23076750261009,-2.61280527911608,-1.91691579490589,-2.55507845972552,-1.59859954177931,-0.658727402938551,0.623524419341061,0.240211927082474,-0.295219541190337
1,0.76,Ideal,G,VS2,61.5,55,3183,5.92,5.88,3.63,0.22923423605971,0.485594435827807,0.997061740374193,0.31026887986809,0.651095506269485,0.79342097020708,0.238385544391349,0.925957898143679,0.0454945571254939,0.142098976997659,-2.01040563624401,0.0847774008559925,1.03587783519005,1.14328045331899,0.825270324799615,0.485494006950222,-0.641822923518242,-0.854435714901088,-1.11074186358687,-1.08005581759359
1,0.31,Premium,G,VS1,61.2,60,802,4.33,4.3,2.64,0.797103725140914,0.378970897989348,0.0506283706054092,0.642369537148625,0.192411808297038,0.318004549713805,0.989749188534915,0.236346264136955,0.533328506862745,0.0975925661623478,-1.45737260006392,-1.55698831001753,-0.400229048532116,4.29894883345328e-05,0.672308494188536,-1.46861338648101,-0.935101077261245,-0.502804012774553,-0.265231178477373,0.736507038701215
1,0.92,Premium,E,SI2,61.7,59,3941,6.27,6.18,3.84,0.606384129496291,0.851527935126796,0.467116025043652,0.596925412304699,0.11514869867824,0.296520528383553,0.975334591930732,0.481843320187181,0.482239190721884,0.00273396680131555,-1.341293531965,-2.03823980033893,-1.53133269125185,-0.502361445393825,1.32524464220626,2.121696990732,0.824077123219776,-0.885306124536676,-0.125206347117333,-0.396170043115406
0,0.51,Premium,E,SI1,61.2,61,1402,5.16,5.13,3.15,0.648613662691787,0.756713137263432,0.431315840221941,0.188952589873225,0.0519110737368465,0.0688755318988115,0.711550028296188,0.826832638354972,0.621508357347921,0.277152380207554,-0.988874069604982,-0.790383993766426,0.571163550997965,-0.572821509328654,-0.446992617739902,-0.489053666413723,-2.37841741664851,-1.55975730874325,-0.870542035007185,-1.3654782502179
1,0.92,Ideal,F,VS1,61.3,56,6360,6.26,6.3,3.85,0.493996071629226,0.583530871197581,0.106182747520506,0.61030297446996,0.0867941090837121,0.832208031555638,0.946886071003973,0.996764812152833,0.0292386845685542,0.508596683386713,0.315221312863379,-1.09583163156975,-0.250398157241917,-0.0943721753708469,-0.0534669931744023,-1.03800663298329,0.377436962093673,0.361679507705634,0.21811611193469,1.27959412873901
1,1.01,Ideal,D,VS2,59.8,56,6999,6.49,6.52,3.89,0.632615593960509,0.574029723182321,0.189210976939648,0.110406537540257,0.00217608106322587,0.454998055240139,0.0337872325908393,0.540356453740969,0.937803384149447,0.143281859345734,0.210533316753392,-0.206927603560296,-0.502071560052668,-1.46532079121741,-0.849578023031745,-0.386982724248242,-0.235140238609129,0.618817991234976,-1.49588878954183,-1.39670988778687
1,1,Fair,H,SI2,66.1,59,3472,6.18,6.13,4.07,0.096401494462043,0.932127590058371,0.348258778452873,0.0154921631328762,0.016360578360036,0.482256075134501,0.362415749812499,0.814387672580779,0.559243279043585,0.768222165061161,-0.828528066156312,-0.544557780926802,1.07425262131607,0.0510538738789655,-1.47141009603656,-0.160579792273304,-0.473516114981538,-0.674300250264459,-1.96782675602306,-1.9331635801484
0,1.69,Ideal,H,I1,62,56,6636,7.61,7.66,4.73,0.32873653806746,0.251492449082434,0.162939593661577,0.222262255847454,0.759414779720828,0.195531067904085,0.1411250049714,0.74329297686927,0.657911587273702,0.86204476817511,-0.149892941010664,-0.147633756487173,0.0543947074537797,-1.08769765342516,-0.468617029830998,0.359711043378202,-1.05078317682547,0.811903664598048,2.21088278814682,2.86987707367964
1,1.01,Premium,E,SI2,60,61,4921,6.53,6.47,3.9,0.529580002650619,0.2294209189713,0.928819632856175,0.754432822344825,0.164780494058505,0.650099336402491,0.438555102795362,0.0439899421762675,0.817275811685249,0.247604796662927,0.246505004133235,0.157639365521892,1.1725221481959,0.610979989813608,0.658833333105398,0.42319531328281,0.73613119660801,-0.465002460635058,0.495647651847515,-0.449318212527402
0,1.2,Ideal,G,SI2,61.1,57,5722,6.83,6.86,4.18,0.339685847517103,0.605580809293315,0.229458750225604,0.768436628160998,0.131943569751456,0.0268176891840994,0.974563304102048,0.932461085729301,0.481864700559527,0.419354082550854,-0.174241222288942,-0.182683590799133,0.616295277043348,0.793071050851539,-0.671809521646061,-0.738624625926024,-2.13895289485247,-1.73170777195218,-2.09796160505979,-0.854306266929486
0,0.71,Fair,D,SI1,64.6,60,2151,5.55,5.6,3.6,0.472695356234908,0.0867888040374965,0.357402463676408,0.332583393901587,0.557622981956229,0.404595475178212,0.829822921659797,0.197757162386552,0.501732411328703,0.385909882606939,1.67666928327214,2.55798496666032,2.60414588252055,0.799502350523721,1.40361501226092,0.305269639613716,0.843089522924021,0.83726417754139,0.745745209838827,0.375844391951867
0,1.51,Ideal,I,SI2,61.8,57,7577,7.43,7.36,4.57,0.424739604815841,0.81494031730108,0.252766043646261,0.151636750204489,0.222580407746136,0.278393429704011,0.419875662075356,0.18772085942328,0.608838232699782,0.459211001871154,0.516225939456715,2.20389008550948,1.23831522148068,2.40872222726854,1.26630772060656,0.959236059719806,0.756058161892846,0.482810131343089,0.944410515961226,-0.254420949648929
0,1.06,Ideal,F,VS1,61.9,57,7345,6.53,6.55,4.05,0.0736179985105991,0.653774398844689,0.553932868177071,0.480720777763054,0.786268497817218,0.042925828602165,0.77022344362922,0.653034644434229,0.897926304722205,0.669743517646566,0.429189791858435,0.429077298682315,-0.0824312389953719,-0.832123773910791,-0.635750279272419,0.814008451226485,0.382550059995812,-0.0965673188088996,-1.48444222945753,-1.12240317112892
1,0.33,Ideal,G,IF,61.7,58,968,4.42,4.46,2.74,0.313046279828995,0.959247257793322,0.106901556253433,0.164042279357091,0.0488472352735698,0.885824437020347,0.616532661486417,0.241815767250955,0.522503651678562,0.62284731050022,-0.329904938289006,0.485190815119207,0.582372337583674,1.41818419585113,1.25959694961425,-0.230505619968024,-0.707916147801809,-0.474642407102454,0.583978870621154,1.34771713527978
0,0.38,Ideal,F,VVS2,61.7,55.4,1010,4.66,4.68,2.88,0.168687636265531,0.552739725681022,0.883122596424073,0.557783208787441,0.591532209888101,0.067903564311564,0.0241332459263504,0.78171449364163,0.271468808641657,0.861360047012568,0.266731451445878,-0.926256878498112,0.551747618883386,-0.771190998222485,-1.68830663493219,-1.1986635481884,-0.880663957891268,-1.51375144426219,-2.79760958494354,-0.902074283236658
1,0.77,Ideal,D,VS1,62.3,56,4407,5.83,5.89,3.65,0.156426496105269,0.838711276650429,0.831854811869562,0.604782498208806,0.923606749158353,0.49945459025912,0.634450633544475,0.899119430687279,0.0131878340616822,0.603169787907973,0.521899530880559,-0.475224804966682,-2.83343729366813,-0.346117678662094,1.06238381747467,0.885801509675566,-0.17051186254176,-0.345130734348195,-0.727590779094593,-0.512369258650018
0,0.31,Premium,H,VS1,62.4,58,698,4.34,4.28,2.69,0.125054303091019,0.83722697221674,0.502368903253228,0.0781469966750592,0.278333290247247,0.742354947607964,0.967833432834595,0.909322951221839,0.817385986680165,0.487002344336361,0.148190652951968,1.8147936296856,0.646186581305407,-0.939783486170538,-0.00456722662285197,-1.22599786252051,-2.5573037232794,-1.71196054646713,-1.5896938449979,-1.92359271249359
0,1.71,Premium,G,VS2,59.3,60,15671,7.86,7.81,4.65,0.17540582921356,0.384112066589296,0.765872174873948,0.391367327421904,0.726413359167054,0.979789544595405,0.287880019051954,0.982030304847285,0.784869663184509,0.227825676323846,2.15263866703678,1.38092803795525,1.27850696621709,0.0703206740074126,0.0114165525812517,0.826754511550216,2.0704337345084,1.33609846236507,1.83209004241845,2.2768017688085
0,0.4,Premium,I,SI2,62.9,59,585,4.68,4.63,2.93,0.139774522744119,0.723421353381127,0.804626368917525,0.8019441338256,0.45286980853416,0.526939922245219,0.126869947416708,0.302175308344886,0.436090358765796,0.0700163205619901,-0.765483135568176,-0.264205600699319,-0.839225547806885,-0.466793721116943,0.346435360851046,-0.608372227810308,0.091936772355319,-0.0973052086023145,-0.731253403803232,-0.0981690653209828
0,1.23,Very Good,F,VS1,60.8,58,10276,6.9,6.94,4.21,0.0583863209467381,0.975520685780793,0.0986274555325508,0.351741645019501,0.697764603886753,0.661886592162773,0.395887273130938,0.784779943292961,0.825867813779041,0.383436699630693,-0.65004217111871,0.156743107355099,-0.438294078640471,-0.588690432520632,0.539340972176439,-0.112785007085868,0.146896055484577,0.77113273764511,0.03239710014737,0.704871192632799
1,0.78,Very Good,F,SI2,63,57,2515,5.85,5.9,3.7,0.38521152548492,0.513561208266765,0.0696315008681268,0.263910052133724,0.868859928101301,0.34204665874131,0.926239331252873,0.781915658619255,0.267635541269556,0.467926340876147,0.605303513718065,1.07371862391921,1.82909093991542,1.66034054324056,-0.58891880643091,0.250721100052164,0.468722740862139,0.0536714773212564,1.30749012565686,1.02085916049915
1,0.38,Ideal,F,VVS2,60.8,58,963,4.69,4.72,2.86,0.963388896081597,0.3733808954712,0.72259666165337,0.797427451238036,0.471158746397123,0.708797423401848,0.0704999286681414,0.927469494286925,0.28694221470505,0.0588568935636431,-0.44528915584872,-0.837326832108402,0.479192564864669,1.29971277768951,0.519453783807736,0.668489651074821,0.229182832947023,-1.01838695656769,-1.45120439419157,-0.186010602859131
1,0.5,Premium,H,SI1,58.7,59,1091,5.15,5.11,3.01,0.375449472106993,0.540889135096222,0.88539319508709,0.449976693838835,0.774329349398613,0.769801817368716,0.263210920151323,0.269389861728996,0.425760585349053,0.352191804442555,0.138788941929547,-0.911742683934144,-0.511362234746201,-1.62470552758902,-1.02549150292444,-0.754687065250489,-0.574501101757339,-0.633628563926173,-1.19084493726695,-0.65082353140653
1,1.28,Ideal,F,VS1,61.7,55,11580,7.01,6.98,4.32,0.916706171818078,0.404658664483577,0.312002077465877,0.971076387679204,0.229862667154521,0.689647635444999,0.249233274487779,0.0480251417029649,0.859963414492086,0.155176677973941,0.400103313060885,2.11385167822567,1.48219934987458,-0.68400397728731,-0.187919067915234,0.552070399655069,1.31315763589284,1.64567970208783,1.12250895516681,0.922755134393227
1,0.31,Very Good,E,VVS1,61.2,61,763,4.33,4.36,2.66,0.0113262417726219,0.373891567112878,0.799648268846795,0.666135437320918,0.602691916748881,0.613320028176531,0.316475535975769,0.786850134143606,0.885237165726721,0.978268974926323,-0.479329428266085,-1.61030712461263,0.0283647343325943,-0.660293598890222,-0.123808514199176,-1.69022360515857,-1.94541051885362,-1.72999991907748,-0.996387567747695,0.0816156783461715
